Vocabulary	Count
phutdoh	6
phutdoh-in	1
phutdoh-un	1
phutdohin	1
phutjal	1
phygelus	1
pi	270
pi'lha	1
pia	28
pibe	1
pichu	2
pidoth	1
pie	1
pih	1
pihahiroth	3
pihen	1
pihi	1
pihin	1
pijengin	1
pijiu	2
pijongchu	1
pikhu	2
pikilah	1
pil	1
pil'tai	1
pilate	54
pilate'in	8
pildash	1
pile	1
pilhin	1
pilhing	1
pilhing-saa	1
pilhinna	2
pilhinsahna	1
pilpela	1
pin	47
pinauve	1
ping	3
pingle	1
pinon	2
pipa	2
pipan	1
pipeh	1
pipen	9
pipoi	1
pipu	43
pipua	10
pipuho	3
pipuhon	1
pipuhovin	1
pipui	21
pipuiho	39
pipuihoa	3
pipuihon	8
pipuipen	2
pipun	5
pipupa	3
pipupan	3
pipupen	1
piput	1
pir	4
piram	1
pirathon	1
pisgah	8
pishon	1
pisidia	3
pispa	1
pitah	1
pitai	1
pitan	1
pite	2
pithei	1
pithom	1
pithon	2
piu	9
piuva	7
piuve	7
piuvin	35
pizzez	1
plbt	1
po	32
po'chereth-hazzeba'im	1
po-nung	1
po-nungjoh-a	1
poa	9
pocha	18
pochu	1
podal	1
poding	1
podoh	5
podoh-un	1
pogun	1
poh	77
poh-khi	1
poh-u	1
pohdiu	1
pohdoh	5
pohdoh-u	1
pohdohsa	1
pohen	1
pohgih	55
pohgihsa	3
pohgihsah	1
pohgihte	2
pohjal	2
pohjou	1
pohkeh	2
pohkhi	1
pohlihsa	1
pohlut	14
pohlutna	1
pohna	8
pohsa	1
pohsah	6
pohsah-uvin	2
poi	292
pojing	1
pojou	1
pokha	2
pol	22
pola	10
polaiye	1
polam	42
polama	61
polamah	5
polamu	1
poldel	1
pole	2
polea	8
polen	2
polna	1
poloi	1
polou	1
polouva	1
polut	14
pomang	4
pomangun	1
pomdoh	3
pomgo	1
pomjal	1
pomsah	1
pomtah	1
pon	326
pon-in	1
pon-sandup	1
pona	3
ponai	1
ponbang	8
ponbanga	1
ponbeiyin	1
ponbuh	286
ponchol	12
poncholle	1
ponchun	1
pondal	113
pondala	1
pondallen	1
pondum	17
pong	12
ponge	45
pongting	1
ponhal	1
ponho	3
ponhoi	2
ponin	11
ponjela	2
ponjem	1
ponjempah	1
ponjeng	1
ponjep	1
ponkang	3
ponkhao	1
ponkhong	1
ponkhou	1
ponkhu	1
ponkhui	1
ponlap	18
ponlhe	3
ponlu	10
ponlui	2
ponluisa	2
ponluiya	1
ponlukhuh	3
ponmul	1
ponneljet	1
ponnem	46
ponnema	11
ponnemin	1
ponnoi	1
ponpan	2
ponpanin	1
ponpanu	1
ponpanun	1
ponpha	7
ponphouva	1
ponsan	11
ponsan-ao	9
ponsandup	22
ponse	5
ponsil	137
ponsila	6
ponsilin	2
ponsop	3
ponsoppa	2
ponte	42
ponthah	3
pontho	1
ponthoa	1
ponthon	1
ponthona	1
ponthopa	1
ponthotah	2
ponthotah-in	2
pontin	12
pontiphar	1
pontius	3
pontum	1
pontus	3
ponung	2
ponvaiyin	1
ponvom	1
pop	1
popa	1
popan	1
popbuh	1
popuihon	1
pora'tha	1
porcius	1
poso	1
posuh-uvin	1
pot	14
pot'in	1
potai	1
potbou	1
potdia	1
potdoh	167
potdoh-a	1
potdoh-e	2
potdoh-in	15
potdoh-un	8
potdoh-uva	4
potdoh-uvin	5
potdohin	1
potdohji	2
potdohna	9
potdohnapa	1
potdohta	1
potdohtai	1
poteuvin	1
pothei	1
potiphar	3
potipharin	1
potiphera	3
potjin	1
potle	2
potou	1
pottai	1
potup	1
pou	187
poubuh	1
pouhite	2
poule	5
pouleu	1
pouna	1
poupou	2
poupouvun	1
poutan	3
poute	1
poutin	1
pouva	38
pouvah	3
pouve	247
pouvin	178
pouvinate	1
pouving	3
pouvinge	15
pouvinte	7
pouvintin	1
pouvjn	1
pouvu	3
pouvun	3
pouvuva	2
pouya	1
pouye	1
pova	1
ppon	1
praetorian	1
prisca	2
prisca-in	1
priscilla	3
prochorus	1
ps	9
ptiat	1
ptolemais	1
pu	28
pu-ah	1
pua	29
puah	7
publius	2
puch	1
pudens	1
pudina	2
puding	1
pudoh	1
puh	4
puho	2
puhsui	1
pui	44
puichatvaiya	1
puiding	1
puidoh	95
puidoh-in	5
puidoh-u	4
puidoh-uva	3
puidohje	1
puidohna	5
puidohsa	10
puidohtan	1
puidohuva	1
puihoiyin	1
puikhom	2
puila	1
puile	3
puilea	2
puileuva	1
puilhan	1
puiloi	1
puilonle	1
puilouvin	1
puilut	82
puimanga	2
puimangin	1
puimangu	1
puina	3
puipa	1
puipeh	3
puipeh-in	1
puipeh-uvin	1
puisoh	1
puisuh	4
puisuh-in	1
puitai	1
puitan	1
puitauve	1
puitei	1
puitou	2
puitouvin	2
puitouvu	1
puiya	7
puiyin	20
puiying	1
puiyu	1
puiyun	9
puiyuva	2
puiyuvin	2
pul	59
pula	2
puldouna	1
pule	5
pullha	2
pullhan	1
pului	3
puluiho	1
puluiya	1
pulut	1
pum	121
pum'uvin	1
pum-pia	1
pum-pin	1
puma	69
pumaha	1
pumchola	1
pumchot	1
pumdela	1
pumgo	303
pumgot	1
pumhat	70
pumhatna	7
pumhatsan	1
pumhatsana	1
pumin	103
pumkhat	10
pumkhatna	1
pumlong	1
pummana	1
pummei	1
pumni	2
pumpaiya	4
pumpeng	13
pumphat	1
pumpi	397
pumpi-uva	1
pumpia	115
pumpiale	2
pumpijong	1
pumpin	84
pumpito	1
pumpiu	6
pumpiuva	16
pumpiuvin	2
pumpum	1
pumpuma	1
pumpumin	2
pumun	4
pumuva	1
pun	18
puna	6
punbe	2
pung	18
pungin	3
pungjal	6
pungjaltai	1
pungtul	1
pungu	3
punguva	1
punguvin	4
punin	1
punjalna	1
punna	2
punon	2
punsah	7
punsan	1
pupa	18
pur	4
purah	2
purim	6
pusanguvin	1
put	23
put-dohna	1
putdoh	8
putdoh-in	1
putdohna	3
pute	2
puteni	1
puteoli	1
puth	1
putiel	1
putkhom	1
putna	17
putsah	1
puvah	3
puvin	1
pyrrhus	1
qajeh	1
qesitah	1
qi	1
qmigiloute	1
quartus-in	1
quartz	1
quirinius	1
ra	5
raamah	2
raami'ah	1
raamses	1
rab	11
rabbah	17
rabbi	16
rabbith	1
rabboni	1
rabhah	1
rabmag	2
racal	1
rache	1
rachel	45
rachelin	9
rachelle	1
raddai	1
rah	31
rahab	22
raham	2
rai	3
raim	1
rak	1
rakem	1
rakkath	1
rakkon	1
ram	45
ramah	38
ramali	1
ramath-mizpeh	1
ramatha	1
ramchapate	1
rameses	4
rami	1
ramoth	6
ramoth-gilead	20
rapha	2
raphah	2
raphu	1
rar	1
rat	1
rath	4
rathah	4
razor	1
re	17
re-a	3
re-ai	1
re-ai'ah	1
re-el	1
re-elai	1
re-i	1
ream	2
reba	2
rebecca	1
rebekah	30
rebekah-in	1
reboh	1
recah	1
rechab	9
redath	3
reg	1
regem	1
rehabi	6
reho	1
rehob	9
rehobo	71
rehoboam	3
rehoboth	2
rehoboth-ir	1
rehum	7
rehumin	1
rei	2
rekem	4
rekeni	1
remali	12
remeth	1
reph	9
repha	6
rephah	2
rephai'ah	1
rephaim	10
rephan	1
rephidim	4
rephoth-ma	1
repnidim	1
res	3
resen	1
resheph	2
resheth	1
resheth-gath	1
reu	10
reuben	97
reubenin	2
reud	1
reuel	6
reuelin	1
reuelle	1
reumah	1
rez-uzzah	1
rezeph	2
rezin	10
rezon	5
rhegium	1
rhesa	2
rhoda	1
rhodes	1
ri	1
ri-el	3
ribai	2
riblah	12
riel	3
rim	22
rimmon	18
rimmonperez	2
rinnah	1
riphath	1
rissah	2
rithmah	2
rizi	1
rizpah	4
rna	1
ro	3
rohgah	1
romam	2
rome	29
romoth-gilead	1
ron	1
rosh	1
roth	3
roth-beth-jo	1
rufus	2
rum	1
rumah	1
rus	2
ruth	44
ruth-in	4
sa	234
sa-hon	1
sa-ih	1
sa-lhamin	1
sa-lhinle	1
sa-lhutsa	1
sa-ngal	1
sa-ngan	2
sa-nganpi	1
sa-ngante	1
sa-ngongsang	1
saa	5
sab	1
sabachthani	2
sabe	1
sabea	1
sabel	1
saboh	2
sabon	2
sabta	1
sabtah	1
sabteca	1
sachan	4
sachar	17
sacheh	1
sacheh-un	1
sacheh-uvin	1
sachen	2
sachi	1
sadan	1
sadducee	14
sadel	5
sadela	1
sadelpa	1
sadema	1
sademin	2
sadia	1
sading	1
sadoh	10
sadoh-a	2
sadohpa	1
sadohsa	2
sagi	658
sagia	12
sagiho	3
sagijen	2
sagile	1
sagima	1
sagin	8
sagina	5
sagite	1
sagivei	6
sago-na	1
sagoh	7
sagohkeo	3
sagol	14
sah	862
sah-a	7
sah-doh	1
sah-e	13
sah-in	78
sah-sah	1
sah-u	6
sah-uhitin	1
sah-ui	2
sah-un	10
sah-uva	5
sah-uve	1
sah-uvin	24
sahal	1
sahalsi	1
sahang	6
sahangten	1
sahden	1
sahding	1
sahdoh	11
sahdoh-u	1
sahdohna	4
sahel	2
sahem	74
sahemin	2
sahemjah	1
sahemte	2
sahen	7
sahgam	2
sahgola	1
sahhih-in	1
sahin	2
sahing	17
sahingne	1
sahjeh	1
sahji	1
sahjin	5
sahjoh	1
sahjou	1
sahlam	91
sahlama	8
sahleng	1
sahlou	1
sahlut	3
sahna	71
sahnaa	1
sahnan	3
sahnu	1
sahnung	1
sahnungjo	1
sahpeh	3
sahpen	1
sahphat	1
sahphatna	1
sahpi	1
sahpoi	4
sahsa	5
sahtah	1
sahtai	7
sahtan	3
sahtauve	1
sahtauvin	1
sahu	1
sai	16
saichou	1
saigin	2
saiging	2
saiha	13
saihaa	1
saihan	2
saikhao	1
sainou	1
saipoi	4
saipon	2
saite	1
saithei	1
saithem	2
saithempa	1
saito	1
saitoh	1
saiya	3
saiyin	5
saiyinge	1
saiyuvin	1
sajo	1
sajuh	5
sajuhpi	3
sakei	127
sakeibah	1
sakeigol	1
sakeiho	1
sakeii	1
sakeipa	3
sakeipi	6
sakeipin	2
sakeiten	1
sakeiyin	1
sakeng	1
sakha	1
sakhao	16
sakhaova	1
sakhi	11
sakhia	7
sakhigol	6
sakhin	3
sakhipi	8
sakhom	1
sakhomu	1
saki	56
sakia	1
sakin	1
sakithei	1
sakkuth	1
sakol	211
sakolchang	2
sakolin	1
sakoljepna	1
sakolkang	2
sakolpol	14
sakolpolte	1
sakolsa	1
sakolsan	2
sakolte	45
sakolvom	2
sal	7
sal'lai	1
salaam	1
salam	78
salam-un	1
salamin	3
salamis	1
salamthu	1
salecah	1
saleiyin	1
salem	4
salema	1
salhamin	1
salhema	1
salim	1
saljin	1
sallu	4
sallum	4
salma	4
salmon	6
salmone	1
salnaa	1
salom	108
salome	2
salomin	9
salomon	1
salong	2
salop	1
salouva	1
salu	1
salvah	13
salvah-a	2
salvah-in	2
sam	76
sama	4
samal	3
samar	28
samari	1
samaria	119
sambuh	5
samchem	6
samchema	1
same	1
samin	11
samjang	4
samjenguvin	1
samjouse	1
samkangsa	2
samlah	4
samleuvin	1
samna	1
samos	1
samothrace	1
samphai	2
sampheh	2
sampoi	1
sampon	1
samponge	1
sampouve	2
samsao	1
samse	1
samson	94
samsonin	7
samtan	1
samtauvin	1
samtoh	1
samu	7
samuel	173
samul	14
samulpon	2
samun	1
samuva	1
samuve	1
samuvin	7
samvoupa	1
samyrna	3
san	79
san-ao	2
san-thei	1
sana	459
sana-lhon	1
sana-long	1
sanaa	12
sanabom	1
sanagui	5
sanaguiyin	1
sanah	1
sanajem	2
sanajengin	1
sanakol	5
sanan	24
sanange	2
sanapah	1
sanapheng	3
sanatwi	2
sanavui	1
sanbal'lat	10
sandoh	1
sandung	1
sandup	10
saneh	2
sang	885
sanga	353
sangah	4
sangaite	1
sangan	116
sanganchal	1
sanganin	4
sanganpi	4
sangante	20
sanganten	1
sangdoh	2
sangdoh-e	1
sange	23
sanggup	1
sangin	268
sanginjong	1
sanginte	1
sangja	7
sangjeng	1
sangjep	1
sangjie	1
sangjin	1
sangjo	2
sangjoa	2
sangjoh	1
sangjon	3
sangkhat	1
sangkhol	51
sangkhollen	1
sanglai	1
sanglaiya	1
sangle	1
sanglea	1
sangli	4
sangloi	1
sanglou	1
sangna	2
sangni	2
sangong	5
sangongsang	4
sangongsao	32
sangongsaote	5
sangpa	7
sangpeh	2
sangpen	3
sangsom	10
sangta	1
sangtah	16
sangtah-in	21
sangtahtah	1
sangtai	1
sangtan	1
sangte	3
sangtei	1
sangtemin	1
sangthum	4
sangting	1
sangu	6
sangui	2
sangun	6
sanguva	11
sanguvah	1
sanguve	1
sanguvin	11
sanin	14
sanjong	1
sankang	3
sankei	1
sanleng	1
sanna	1
sanpeh	3
sanpet	1
sanpi	1
sanpih	1
sansah-in	1
sansahpa	1
sansan	1
santhei	11
santheidol	1
santhip	4
santri	2
santria	1
sanu	1
sao	14
saodan	1
saojo	1
saosah-in	1
saosao	1
saosaole	1
saoteu	1
saova	1
sap	20
sapa	1
sapeh	1
sapeng	12
saph	1
sapha	4
saphang	1
saphau	1
saphauvin	1
saphe	4
saphu	1
saphute	1
sapna	1
sapol	1
sapphira	2
sapphire	12
sapset	14
sapsetna	2
sapumgo	1
sar	1
sar-had	2
sarah	34
sarah-in	7
sarahjah	1
sarai	13
saraiyin	4
saraph	2
sardion	1
sardis	4
sardius	3
sargonin	1
sarid	2
saris	2
sasel	1
sat	100
sat-ham	6
sat-uvin	1
satah	4
satah-a	1
satah-in	3
satan	55
satanin	2
satchap	2
satdia	1
satdin	2
satdoh	2
satdoh-in	2
sate	1
satgam	7
satgamna	1
satha	1
sathao	30
sathaose	1
sathe	1
sathem	1
satheng	4
sathin	1
satjengtauvin	1
satjiuve	1
satlhap	1
satlih	2
satna	3
satnau	1
sattel	1
satwi	2
sau	63
sau-leiset	1
sauhen	1
saul	530
saumel	1
saute	2
sauva	3
sauvin	47
save	4
savel	1
savet	1
savevu	4
savevun	1
savom	8
savompi	1
savun	30
savuna	12
sceva	2
schem	1
school	1
se	247
se-al	1
se-alte	1
se-i	1
se-lhah	1
se-nan	2
se-o	1
se-thang	1
sea	28
seah	1
seba	4
sebam	1
seca	1
sechim	1
sechu	1
secu	1
secundus	1
sed	1
sedildel	1
sedoh	2
seer	2
segam	1
segub	3
seh	376
seh-a	3
seh-in	16
seh-u	1
seh-uva	1
sehcha	14
sehchan	5
sehin	1
sehlhum	1
sei	279
sei-phong	1
seibe	3
seibou	1
seibouvun	1
seichah	10
seichah-in	1
seichen	1
seichetna	1
seichoi	7
seichoile	1
seida	6
seidan	7
seidauvin	3
seidin	1
seiding	3
seidinga	1
seidoh	55
seidohho	1
seidohleu	1
seidohna	2
seidohpeh	1
seidohuvin	1
seigot	2
seihen	4
seiho	23
seihoa	1
seihon	1
seijah	1
seijenga	1
seijenge	1
seijengin	1
seiji	5
seijia	5
seijin	2
seijing	1
seijo	1
seijoh	1
seijon	3
seijongleh	1
seijou	2
seijouseu	1
seijui	49
seijuidang	1
seijuiho	21
seijuihon	3
seijuihotoh	1
seijuite	9
seijuiten	4
seijuiya	1
seijuiyin	2
seikha	1
seikhai	1
seikhan	1
seikhel	2
seikhom	1
seikit	1
seile	7
seilea	5
seileh	2
seilen	3
seilena	1
seilenin	1
seilep	7
seilet	6
seiletsah	2
seileu	2
seiloi	1
seilou	1
seilouva	6
seina	11
seinan	4
seinange	1
seinom	6
seinu	2
seipa	18
seipai	1
seipan	2
seipeh	137
seipeh-	1
seipeh-e	1
seipeh-ia	1
seipeh-in	74
seipeh-un	4
seipeh-unge	1
seipeh-uvin	10
seipehbe	1
seipehdeh	1
seipehin	3
seipehlang	1
seipen	2
seiphat	9
seiphatna	1
seiphong	4
seiphonga	1
seiphongle	5
seiphongleng	1
seiphongna	1
seiphongun	1
seiphonguvin	1
seipoh	3
seiponge	2
seir	23
seisa	1
seisah	12
seisah-e	3
seisah-in	1
seise	4
seisea	4
seisei	1
seiselea	1
seisen	1
seiset	20
seisetna	4
seisoh	1
seita	2
seitah	1
seitai	10
seitan	3
seitau	1
seitauve	8
seite	1
seitem	1
seitemin	2
seitengu	1
seithang	4
seithanga	1
seithangin	1
seithei	6
seitheilou	1
seitheiyingem	1
seithem	1
seitoh	3
seitoi	1
seiya	56
seiyah	3
seiyan	1
seiye	9
seiyin	125
seiying	3
seiyinge	6
seiyu	15
seiyuhen	2
seiyuhite	1
seiyui	1
seiyun	18
seiyunte	1
seiyuve	3
seiyuvin	15
seiyuvinte	1
seje	1
sejocheh	1
sekel	1
seki	4
sel	53
sel-eh	1
sel-ehva	2
sel-hong	1
sela	5
selah	73
selang	1
selangdah	38
selangdah-in	1
seldoh	1
sele	1
seled	2
seleucia	1
selgel	2
selguh	6
selhah	3
selih	10
selin	4
selki	5
sellah	1
sellhip	1
selmang	6
selmanga	1
selmangpa	1
selnasa	1
selnit	1
selouva	1
seltho	3
selthon	1
selut	2
sem	58
sem-phat	1
sema	16
semachi	1
semanga	1
semangin	1
semangpa	1
semar	1
semben	1
semdoh	46
semdoh-in	3
semdohho	1
semdohna	1
semdohpa	1
semdohsa	2
semein	2
semho	2
semi	3
semin	16
semjang	46
semjangun	1
semjia	1
semjol	1
semkeh-in	1
semkit	5
semlai	1
semma	1
semmang	1
semna	16
sempa	27
sempan	1
sempeh	10
sempeh-in	1
sempeh-uvin	1
sempehna	1
sempha	5
semphan	1
semphasoh	1
semphat	17
semphatna	21
semphatpa	1
sempi	1
semsa	20
semsah	4
semsah-in	1
semsau	1
semsoh	1
semtai	1
semteho	1
semthah	2
semthah-uvin	1
semthahna	1
semthem	1
semthu	98
semthua	2
semthuho	12
semthuu	6
semtil	4
semtila	2
semtilin	1
semtoh	3
semtoh-san	1
semtohsan	2
semtup	1
semu	6
semun	3
semuvin	4
sen	33
sena	6
sena'ah	1
senan	1
seneh	1
senir	4
senlou	1
sennach	13
sennacherib	13
sep	32
sepai	384
sepaiho	27
sepaihon	14
sepaijalamkai	1
sepaipa	1
sepaise	1
sepaite	207
sepaiten	25
sepaiya	3
sepaiyin	2
sepchil	1
sepeh-un	1
sephar	2
sepharva	6
sepharvaim	1
sephou	2
sepjangpa	1
sepkeh	1
sepkhen	3
seplha	1
seplhan	1
seplhange	1
seplih	1
seplut	1
septo	1
ser	11
sera	5
serah	5
serai	12
serai'ah	4
seraiah	1
seraphim	3
seraphimte	1
serebi'ah	1
sered	3
sergius	1
serug	7
sesa	6
sese	3
sesea	1
sesoh	2
sesohintin	1
sesohjia	1
set	89
set'in	1
set'uvin	1
seta	1
setahtah-in	1
seth	13
setho	1
sethomuvin	1
sethur	1
setin	1
setkhompeh	1
setkhum	1
setna	31
setnan	1
setnao	1
setnau	1
setsa	1
setsut	2
settan	1
setto	15
settoh	1
settoh-a	1
settole	1
settona	3
seu	2
seuva	17
seuvah	1
seuve	1
seuvin	24
seuvun	1
sha	16
sha-al	1
sha-ara	2
shaash'gaz	1
shab	1
shab'bethai	2
shab-he	1
shad	3
shadrach	15
shag	1
shagee	1
shah	11
shahara	1
shahazu	1
shai	30
shaiyin	1
shakeh	9
shal	2
shal'lai	1
shallhum	3
shallum	25
shalmai	1
shalman	1
shalmane	4
sham	8
sham'mua	3
shama	5
shamgar	3
shamhuth	1
shamir	4
shamlai	1
shamma	1
shammah	9
shammoth	1
shammu	1
shammua	1
shan-rishathaim	2
shaph	2
shapham	1
shaphan	29
shaphat	8
shaphir	1
shar	1
sharar	1
share	3
sharon	8
sharu	1
shashai	1
shashak	2
shath	3
shaul	6
shaveh	1
shaveh-kiriathaim	1
shavsha	1
she	9
she-al	10
she-al'tiel	1
she-ari	1
she-cani'ah	1
shealtiel	4
shean	2
sheari	1
sheb	3
sheba	47
shebani	1
shebani'ah	6
shebat	1
sheber	1
shebna	8
shebnah	2
shebu	1
shecani	7
shecani'ah	2
shechem	64
shechema	5
shechemin	2
shechempa	3
shedeur	5
shehari	1
shekel	162
shekela	3
shelah	21
shelemi	8
shelemi'ah	1
sheleph	2
shelesh	1
shelo	10
shelomi	1
shelomith	1
shelumiel	6
shem	22
shema	8
shemai	33
shemai'ah	12
shemari	4
shemeber	1
shemed	2
shemer	6
shemesh	5
shemi	1
shemida	3
shemir	3
shemiramoth	1
shemuel	1
shenaz	1
shepham	3
shephati	10
shephati'ah	4
shephatiah	1
shephe	6
shepher	2
shephi	1
shepho	1
shephu	1
shephupham	2
sherai	1
sherebi	2
sherebi'ah	5
sheresh	1
shesh-baz	4
sheshai	2
sheshan	4
sheshanin	1
sheth	1
sheth-ha-goiim	1
shethar	1
sheva	2
shi	1
shibah	1
shibboleth	1
shihor	3
shihor-lib	1
shikkeron	1
shilhi	2
shilhim	1
shillem	3
shilo	1
shiloh	40
shilon	3
shilshah	1
shim	65
shim'e-i	2
shimei	4
shimon	1
shimrath	1
shimri	5
shimrith	1
shimron	6
shimron-meron	1
shinab	1
shinar	8
shion	1
shiphi	2
shiphrah	1
shiphtan	1
shisha	1
shishak	14
shit	1
shitrai	1
shittim	4
shittima	1
shiza	1
shma	1
sho	2
sho'bai	1
shobab	4
shobach	2
shobal	9
shobek	1
shobi	1
shoham	1
shomer	2
shophach	2
shortname	1
shu	15
shu-a	1
shua	4
shuah	1
shual	2
shuh	5
shuhah	1
shuham	3
shunam	1
shunem	6
shuni	3
shunnem	1
shuppim	3
shur	8
shuthe	4
shuthelah	3
si	3
si'a	1
si-al	8
sia	5
sial	3
sib	5
sibboleth	1
sibmah	5
siddim	3
sidon	49
sidona	3
sih	4
sih-a	1
sih-in	1
sihmi	2
sihmin	1
sihon	44
sihonin	2
sihor	1
sihseh	2
sil	12
silas	14
silas-in	1
silding	1
silla	1
sillou	1
sillouva	2
silna	3
silngim	2
silo	2
siloam	1
silpa	1
silpeh	2
silpeh-in	1
silpehsa	1
silvanus	4
sim	40
sima	2
siman	2
simbi	1
simbu	1
simbuchanglit	1
simbupi	5
simdoh	13
simeon	55
simeonin	1
simin	7
simjou	20
simjoujai	1
simjouva	2
simkha	2
simlai	1
simleu	1
simlou	2
simlouva	1
simlouvin	3
simna	3
simon	77
simpaiya	1
simpat	1
simpeh	4
simsen	11
simsenlou	1
simsoh	1
simtem	1
simtha	5
simthei	1
simtoh	14
simtoh-in	1
simtohna	2
simtohnan	2
simtohpa	1
simtohsa	1
simtohsan	1
sin	17
sinai	42
sinaiya	1
sinao	1
sing	1
sinkhana	9
sinkhum	1
sinkhup	4
sinmon	1
sinna	1
sip	2
sipah	1
sipbeh	1
siphmoth	1
sippai	1
sir	1
sirah	1
sirion	3
sis	9
sis'era	1
sisah	1
sisera	21
siserajah	1
siseran	2
sismai	2
sit	3
sithei	1
sithri	1
sitnah	1
sitwi	1
sivan	1
sl	1
smbu	1
snh	1
so	33
so'phereth	1
so'tai	1
so-lhah	1
so-nat	1
soa	6
sochatna	7
soco	5
socoh	3
sodi	1
sodoh	16
sodoh-a	1
sodoh-in	1
sodohna	6
sodohsah	2
sodom	49
sodoma	1
soh	1724
soh-a	8
soh-chan	1
soh-chang	3
soh-changa	6
soh-changin	2
soh-channa	1
soh-e	1
soh-hel	1
soh-in	29
soh-intin	1
soh-u	4
soh-uva	2
soh-uvin	3
sohat	9
sohatte	3
sohcha	6
sohchan	7
sohchang	85
sohchang-din	1
sohchanga	47
sohchangho	4
sohchangin	8
sohchangpa	1
sohchanna	12
sohchannaa	1
sohchanpi	1
sohchauga	1
sohdoh	42
sohdoh-in	3
sohdoh-un	1
sohdohjeng	1
sohgam	2
sohgama	1
sohhel	2
sohheltai	1
sohhen	1
sohho	3
sohin	1
sohjia	1
sohjie	2
sohjin	2
sohjo	2
sohjong	1
sohkei	9
sohkeileu	1
sohkeina	1
sohkeinai	1
sohkeisau	1
sohkeitan	2
sohkeiya	7
sohkeiye	3
sohkeiyin	7
sohkeiyu	2
sohkeiyui	3
sohkeiyun	3
sohkha	1
sohkop	1
sohle	2
sohlou	1
sohna	5
sohnu	23
sohnua	2
sohpa	47
sohpan	9
sohsa	3
sohtai	7
sohtan	2
sohte	42
sohteho	1
sohten	9
sohteni	1
sohtoh	1
sohuvin	1
sohvah	1
sohvul	2
sokaume	1
sol	54
sol-ho	1
sol-u	1
sola	1
solam	7
solama	1
solamhui	1
solcha	1
solchah	77
solchah-a	2
solchahho	25
solchahhon	1
solchahla	1
solchaho	1
solchahte	2
soldoh	18
soldoh-in	1
sole	1
solhah	1
solin	2
soling	3
solinge	1
sollhon	1
solloi	1
solloiyin	1
solmang	2
solmangtan	1
solmatna	8
solna	5
solnange	1
solomon	433
solomonin	2
solomotl	1
solou	2
solouma	1
solouva	2
solpa	1
solpai	2
solpeh	1
solpeh-in	1
solsal	1
solsoh	1
soltan	3
soltauvin	1
solte	1
soltol	1
soluvin	4
som	1434
soma	17
somget	13
somgup	48
somin	5
somkhat	4
somko	13
somle	20
somleni	2
somleniho	1
somli	35
somlou	1
somna	2
somnga	1
somni	9
somnia	1
somsagi	2
somtauve	1
somthum	92
somthuma	2
somun	1
somuvin	1
somvei	4
somveijen	1
son	103
sona	10
sondoh	3
song	372
song-eng	1
song-khat	1
songa	49
songah	2
songbel	1
songbom	1
songboma	4
songchang	1
songchu	1
songdoh	4
songdoh-in	1
songdul	2
songdula	1
songgel	1
songhei	1
songhoa	1
songhum	3
songin	22
songjol	1
songjong	1
songkang	3
songkhai	7
songkhom	5
songko	29
songkoa	8
songkol	2
songkong	2
songkul	69
songkul'a	2
songkula	27
songlen	1
songlhan	9
songlhana	2
songlheng	1
songlheo	8
songlhuh	3
songlou	1
songlouva	1
songnal	2
songpeh	1
songpheng	4
songphenga	1
songphu	1
songpi	119
songpia	11
songpiho	3
songpin	2
songpipen	1
songpol	1
songsan	1
songse	1
songsena	1
songset	1
songtah-in	2
songthola	1
songtoh	2
songtum	44
songtumin	1
songval	13
songvala	1
sonho	1
soni	1
sonin	2
sonji	1
sonjolna	1
sonkun	3
sonkunji	1
sonle	1
sonlha	2
sonna	2
sonpan	1
sonsa	1
sonsah	1
sonthei	1
sonu	1
sop	8
sopa	1
sopater	1
sopbang	1
sophah	2
sophat	1
sopi	85
sopi-cha	1
sopi-lhemho	1
sopia	1
sopicha	3
sopidei	1
sopiho	21
sopihon	11
sopin	1
sopinu	22
sopinun	1
sopinute	1
sopipa	40
sopipan	1
sopitapou	1
sopite	93
sopiteho	33
sopiten	4
sopiteni	1
sopitetoh	3
sopnem	2
sorek	1
sosah	9
sosahna	2
sosahnu	1
sosaljin	1
sosalun	1
sosan	1
sosipater	1
sosthenes	2
sot	63
sot'in	2
sotden	1
sotjep	1
sotlhah	2
sotna	6
sotolle	1
sotpeh	1
sotpeh-a	1
sotpi	15
sotpia	1
sotta	1
sottah	25
sotthim	1
sotto	1
sottol	38
sottol-ho	1
sottola	2
sottolin	1
sottolle	63
sottollepa	3
sou	1
souchel	2
soudohna	1
soulah	1
souva	1
souvin	2
spain	2
spikenard	1
ssoh	1
stachys	1
stacte	1
stephanas	2
stephen	12
stoic	1
su	5
su-lha	1
su-ngolpa	1
subei	6
subeisoh	1
subeiyin	1
subeiyun	1
suboh	10
suboh-uvin	1
subohji	1
subset	2
subukimpa	1
subukimun	1
subukipsoh	1
subulhit	3
succoth	19
succoth-benoth	1
sucham	2
suchama	1
suchamkim	1
suchavai	2
suchavaiya	1
sucheh	1
sucheh-a	1
suchimtan	1
suchimun	1
suchon	1
sudducee	1
sudet	7
sudih	1
sudih-uvin	1
sugam	16
sugama	3
sugamin	1
sugampa	2
sugenthei	3
sugentheiyun	1
sugoiya	1
suh	182
suh-e	1
suh-in	9
suh-thang	1
suh-u	1
suh-un	1
suh-uvin	3
suhal	1
suhbei	3
suhbeina	8
suhbeiya	2
suhbeiyin	1
suhboh	12
suhboh-in	2
suhbohna	2
suhbohnan	1
