Vocabulary	Count
tuntun	1
thuneinale	1
eisolnau	1
kimtah-in	1
vahjo	1
kakimvelle	1
kalhuh	1
kalhachaa	1
kamitehoa	1
hadohsah	1
khovah-a	1
akisuhbeiya	1
kisuthengho	1
aheiyuva	1
akiheiyuva	1
kaseiphong	1
letan	1
nalekha	1
nasuhngol	1
michungnung	1
ngamtah-a	1
ahiloujeh-in	1
kiima	1
chentahin	1
jollhah-a	1
neigoi	1
kakikan	1
bangleu	1
julius	1
gamkolvel	1
adramyttium-ah	1
kalhonui	1
kangauve	1
julius-in	1
gakithado	1
akale	1
kakhel-un	1
lycia	1
myra	1
olchachan	1
cnidus	1
hamhammui	1
einan	1
salmone	1
nahnah-in	1
kaimunhoi-atiu	1
lasea	1
akisottah	1
thilkeole	1
ahajop	1
phalbia	1
akijen	1
kitoldoh-a	1
teiteiya	1
asomtauvin	1
lhumlhang	1
angatto	1
atoltauve	1
solamhui	1
nungsuhtai	1
joutapouvin	1
cauda	1
le-leah	1
kalhaiyun	1
nahnah-un	1
akhaidoh-un	1
ahunan	1
syrtis	1
kikhainaho	1
eisuhgim	1
behsehjeh-u	1
manchahho	1
ahsiho	1
eisalvah	1
kihinginte	1
settole	1
chua-vantil	1
nalhonpiho	1
adria	1
eisuhtol	1
eitoutolu	1
ajanli	1
agingchauvin	1
ateule	1
atedoh-ui	1
atedoh-un	1
kikisunte	1
angahtauve	1
seplha	1
adomlhauvin	1
pouvinate	1
kongkhao	1
asattanun	1
annen	1
nangau	1
annea	1
nasamjangu	1
ahehbel	1
ngamun	1
anecheh	1
sagile	1
suhlouchang	1
asujang	1
voihanei	1
twininglut	1
somtauve	1
thihhat-ho	1
hichutoh	1
alhamlhauvin	1
kongponjal	1
voiha	1
kisuhtonaa	1
aohdentan	1
neilam	1
hasuh-a	1
asuhle	1
theiyan	1
vapam	1
amohse	1
khunpehle	1
asohchauvin	1
eikhoto	1
eitipeh	1
agahtole	1
meisahul	1
thudihtanan	1
lousam	1
athinglhan	1
aima	1
hungpom	1
lhuntin	1
gelu	1
eila	1
ehthit	1
dolchanu	1
koipeh-ui	1
sohkop	1
syracuse	1
kakingauvin	1
velkolun	1
rhegium	1
lhanghui	1
puteoli	1
kamudoh-un	1
eijolui	1
kachetauve	1
appius	1
jinglhun	1
ngamtan	1
angahpa	1
apipuho	1
inam	1
dounale	1
pehdoh-kahitai	1
aholtoh-un	1
eigotauvin	1
hunglhut	1
houchom	1
ateppeh-un	1
jingkah-a	1
ajoltan	1
atahsanun	1
janauvin	1
muvang	1
munauvin	1
kisola	1
hanel	1
inakinel	1
inman	1
anasangjin	1
lhangjin	1
akhampon	1
salamthu	1
thuneitaha	1
mithenga	1
deite	1
tubeh-a	1
kahungjin	1
teiteina	1
nadetna	1
ikitilkhou	1
lunghalna	1
kamutah	1
tamtahvei	1
kakigotji	1
eisumo	1
hammahte	1
kabat	1
hihhele	1
akilanga	1
doudala	1
akilangnai	1
mutheilou	1
thilteho	1
athilsema	1
kihedoha	1
athuphatna	1
ahenauvin	1
avahchoipouve	1
thangjong	1
jipouve	1
akichihsahnau	1
angoljo	1
kithol-ho	1
alhengun	1
asempau	1
thilsemjoh	1
anumeiho	1
apenpiu	1
apasal-ho	1
akibolun	1
gitlounau	1
kidohabol	1
doulungpoh	1
mihoutom	1
nulepa	1
ahenasauvin	1
na-oimona	1
kichanho	1
iheuvin	1
naboljia	1
hoinange	1
khongaisot	1
lungheilou	1
kiphonle	1
ponthoa	1
chuna	1
masantin	1
bolteho	1
jengbonin	1
lungpoh-in	1
anungun	1
alah-un	1
ahettohsah-u	1
themsah	1
alungdol	1
kaihoile	1
michinglouho	1
chinsah-a	1
mihila	1
nachanga	1
kihilji	1
naguji	1
nachomji	1
nanahsahmoji	1
dangte	1
taitomin	1
nanunle	1
nitle	1
acheptanlou	1
lekhajema	1
sukeh-a	1
nathemmosah	1
asunggila	1
cheptanbou	1
alojoh	1
abulpen	1
kipedoh-a	1
kichinsah	1
asochom	1
nakisima	1
thupitanna	1
akichetsah	1
akihaphon	1
neiseiyu	1
itida	1
chubanin	1
kahilchahsa	1
aleiyun	1
lheplhahna	1
noiyuvah	1
sungula	1
thugilouvin	1
binna	1
ihijongle	1
thuhetsah	1
changlela	1
kichaisaho	1
kinotdoh-a	1
namdangtea	1
akiseijon	1
chansahpa	1
asimho	1
dingjeu	1
kikhukhum	1
anunnomui	1
cheptante	1
jongham	1
acheptan	1
kisimhon	1
mi-thiho	1
ibon-chauva	1
ikonnau	1
puluiya	1
doideh	1
athu-tep	1
cheh-jotan	1
dingjenga	1
kaithoupa	1
ikisimna	1
detnauva	1
asosah-jin	1
i-hatmo	1
aphatchan	1
anathitan	1
chungchangah	1
toh-ponte	1
umkhat	1
eimusah-un	1
eisuhchamu	1
eisuhcham	1
ikipau	1
ihungsoh	1
masang-peh	1
sukhellou	1
analosa	1
akibangpoi	1
alotah	1
apallhah	1
lungsetna-in	1
kijommat	1
athokit	1
ithokit	1
tahsapum	1
miluiyu	1
thithei	1
manchah-in	1
neitalou	1
ititan	1
asoh-a	1
naumpa	1
lunggiltah	1
kichoidoh-a	1
pheu	1
najachatpiu	1
mohpeh	1
chansebovin	1
kahouna	1
ainneiputoh	1
hinpet	1
hitahen	1
thudohpa	1
laiseu	1
chalohna	1
anatohji	1
ijen	1
eikituhnau	1
akhohje	1
kanahet	1
atohkhan	1
asosahtan	1
kathitai	1
thinajoh-in	1
kananeitan	1
eilheplhah	1
thenge	1
mongham	1
asodoh-u	1
oiya	1
lunggotna	1
jingjitan	1
kabolji	1
chonsetjoh	1
umjin	1
umdanje	1
kahetan	1
jinan	1
kamujin	1
gentheitah	1
eihuh-doh	1
eilhatdoh-a	1
thoinaa	1
kaithou-pa	1
kaithoupa-tah	1
inei-yuve	1
kaihoiya	1
ikoujiu	1
ithohnau	1
hoithem	1
kangaitopoi	1
nguitah	1
angalel	1
aumsahpa	1
alennauva	1
eihotah	1
itahsau	1
lhat-doh-a	1
ngai-yem	1
lungdettah	1
eikaihoiyun	1
eihu	1
lungthimgil	1
ahejin	1
ma-sahho	1
masah-sa	1
masahsaho	1
achansahho	1
apanle	1
lhanchom	1
ganthei	1
eikisim	1
eingailupau	1
kajoupoi	1
lunghesohna	1
thohlel	1
tohpin	1
umhel	1
kanagot	1
amauva	1
jousela	1
ahibovin	1
toh-tah	1
konabou	1
chatebou	1
rebecca	1
acha-teni	1
lunggotsa	1
adetna	1
a-upajo	1
kanahot	1
kalungsetpa	1
kahepipa	1
tuhpa	1
adelpa	1
alungsetpa	1
jalna	1
ahepjia	1
sahji	1
neitinate	1
tintem	1
belleiset	1
lutah-a	1
lulouva	1
abelleiset	1
adesotle	1
kadeilounu	1
thembou	1
einakhen	1
isun	1
nungdellou	1
kagotle	1
agunchuve	1
loujeh-ule	1
nitpabou	1
gapuilhah	1
nakomah	1
kaseiphongleu	1
naphondoh-a	1
hitisan	1
kathupha	1
phonle	1
thujah-a	1
ajanauve	1
aaw	1
athuvin	1
ungting	1
eimudoh-in	1
phongtai	1
apailhah	1
abaraham	1
apailhapoi	1
asuchimun	1
eitup	1
kakikhennai	1
aholu	1
lhente	1
honbou	1
alungtah	1
chehtauvin	1
imutsetna	1
nehnau	1
akiditnau	1
amumona	1
atingu	1
bonsah	1
kipala	1
ahinaisaipoi	1
nam-dangten	1
abulhinnau	1
ijatna	1
nang-ho	1
nam-dangte	1
chanpite	1
kapanna	1
ka-loupisah	1
lhehjeng	1
apum-pia	1
athenle	1
akiheboh	1
kijoma	1
thing-phung	1
vah-a	1
ajungbou	1
navahjoh	1
kijopna	1
tinate	1
atah-san	1
kichajon	1
tahbehbon	1
khenponate	1
phatjele	1
lungkhohje	1
lungkhoh-tah	1
nakisatlha	1
kisatlha	1
phungpha	1
abahtah	1
kiha	1
kichih-sah	1
khauvinate	1
akim-soh	1
lungtahna	1
huhhingah	1
kapailhah	1
lhen-chom	1
athilpehho	1
akhumchah	1
alampiho	1
hinglaiya	1
natipumpiu	1
kihinglha	1
kengunlang	1
puvin	1
kalene	1
tamtah-ineiyui	1
akibangpon	1
eithil	1
phongna	1
apehpan	1
sottolin	1
mitilkhou	1
mitilkhouna	1
kipehen	1
homan	1
pohen	1
kideito	1
kisato	1
kiginle	1
kijana	1
kichuvin	1
pontho	1
huna-in	1
malphauvin	1
kithopiuvin	1
jalhaiyun	1
samse	1
bohjovin	1
thanomte	1
kapiuvin	1
gellouvin	1
neotoh	1
setnan	1
najochanin	1
kichamdelin	1
otdohjovin	1
namelmau	1
setkhompeh	1
joujovin	1
chungnungte	1
akiloikhum	1
umleng	1
moh-a	1
napehjiu	1
dolah	1
kingailutto	1
tiluva	1
isochatnau	1
pailhau	1
kivonu	1
motchon	1
kivonjoh	1
bovun	1
suhbulhit	1
dahen	1
ajabolin	1
kihetchen	1
athangvah-a	1
anehda	1
i-hinle	1
ihibovui	1
jongleuhen	1
athile	1
ahikop	1
leijousen	1
avahchoiya	1
ikisei	1
kioimoto	1
tapouhite	1
alungphatmo	1
nachahin	1
johbou	1
kibolpehto	1
kihabolu	1
athengnan	1
neh-a	1
anepa	1
lungsa-ih	1
lhailouvin	1
lunglhaiyin	1
hujoh	1
ikoma	1
kilunglhai	1
nahousehon	1
nahousetnau	1
thohhatle	1
imuva	1
putsah	1
kilatouvin	1
amitetoh	1
chukitle	1
vahchoiyuhen	1
lungmonna-in	1
dimsetle	1
kitilkhouto	1
kahetchen	1
lahlah-a	1
athenuva	1
eimanchah	1
illyricum	1
bulphusa	1
khahloute	1
kalungtup	1
gaphah	1
alunggon	1
jehtah-a	1
hijatvei	1
eisuhmo	1
kanatohna	1
jingma	1
mupange	1
kakinemin	1
kivopkhamsei	1
thahleu	1
gahu	1
chetadi	1
akikoppiuva	1
asumdonu	1
pangting	1
anatah	1
kakicholdo	1
hahun	1
kahinngeh	1
chamnale	1
isopinu	1
phoebe	1
lhachanu	1
nahunau	1
angaichatna	1
anahuvin	1
ahun	1
eihun	1
apahchauvin	1
epaenetus	1
hatoh-a	1
mary	1
inkole	1
andronicus	1
junias	1
minchepen	1
ampliatus	1
itohgimpiu	1
urbanus	1
stachys	1
apelles	1
aristobulus	1
herodion	1
narcissus	1
tryphaena	1
tryphosa	1
persis	1
ahatoh	1
asyncritus	1
phlegon	1
hermes	1
patrobas	1
hennas	1
philologus	1
julia	1
nereus	1
olympas	1
kibohtovin	1
kangehnau	1
semteho	1
anamel-gel	1
aoisung	1
thungei	1
a-lhemlha	1
ngaijeu	1
akithangdoh	1
lunglhom	1
ngem-vah	1
ka-inko	1
sosipater	1
tertius	1
sumdol	1
quartus-in	1
umpijing-un	1
chitinle	1
phasah-a	1
kikoute	1
i-pakaiyun	1
kipehjeh	1
thuah	1
ijakaiah	1
tinaleh	1
nahaosah-u	1
nakoidet	1
nakoulut	1
najapiuvin	1
longun	1
chloe	1
amilip	1
khenu	1
mongum	1
vah-e	1
insungaho	1
chankhauvinate	1
amangthai	1
hoiham	1
nelkala	1
thilthemna	1
aholjiu	1
kahilleu	1
chingjo	1
naumpouve	1
angolteho	1
alhena	1
aumho	1
louteho	1
jollhah	1
nabou	1
phottohna	1
thunjong	1
jahkhah	1
angailuho	1
aholdohjia	1
aphondohji	1
thujong	1
kabea	1
alajipouve	1
hetkhenbo	1
ahekhenjin	1
ahekhenjipoi	1
bangabou	1
guma	1
kavahbou	1
nahepo	1
theipo	1
kithangsetto	1
pangbou	1
apollos-in	1
akhan-sah	1
tohkhompi	1
phudohsa	1
bia	1
hicheni	1
ki-phongdoh	1
insaho	1
ngol-hen	1
ajonchih	1
amanjie	1
thilngaito	1
eingai-touhen	1
aholji	1
nakholnau	1
neochan-bou	1
kakikholpoi	1
kachung-ah	1
kakihetpoi	1
eichanpoi	1
pakaijoh	1
tanloi	1
agelem	1
keinia	1
achomkhat	1
seikhom	1
khenuva	1
navatauve	1
nahaotau	1
ineikhom	1
vetchah-a	1
kadoiyun	1
kadangchah-un	1
lhaona	1
jingjiuve	1
eihouseuva	1
eikibolset	1
eikihehset	1
bohsele	1
nahiluva	1
dungsun	1
hungponte	1
athaneinau	1
henang	1
kachoiya	1
chonchavai	1
nodoh-a	1
lhadaina	1
hoithonan	1
naneijo	1
katahpi	1
ipakaiyu	1
chollui	1
ngimun	1
ikalchuh	1
satha	1
akithattan	1
kitahna-in	1
kahinthot	1
panhotoh	1
kivopkhom	1
suntan	1
achutinai	1
kiloseho	1
sumangho	1
houhotoh	1
nakivop	1
sopia	1
nehkhompi	1
ka-i	1
kintah	1
natanji	1
naneiyule	1
hehta	1
gaheh	1
nangam	1
neopan	1
itan	1
apamseho	1
itousah	1
sopi-cha	1
heh-an	1
angabou	1
nakihehtou	1
hoimalam	1
phatmonan	1
nakido	1
joh-ule	1
kisusea	1
mi-jong	1
mijigem	1
palepa	1
mihanse	1
minle	1
akisuthenga	1
natah-san	1
aphasohpoi	1
umponge	1
itahsa	1
notijoh	1
chutiponte	1
jamun	1
kichosa	1
chunguvah	1
akhohho	1
imama	1
inbou	1
nakiphasah	1
geluva	1
kitimlel	1
to-bang	1
huh-a	1
neisaho	1
adatah	1
jong-le	1
kihoucham	1
ama-toh	1
atah-sanlou	1
athenguve	1
chetante	1
chutidol	1
sopinute	1
aum-tapoi	1
eikouyu	1
na-umsah	1
naum-sah	1
apehbep	1
beple	1
chep-tansa	1
chep-tanle	1
nitbou	1
akikouva	1
nahipuma	1
na-ondoh	1
mangchajon	1
aongthola	1
nakikouva	1
on-doh	1
naseuvin	1
tuakal	1
akipahte	1
mangan	1
umchandan	1
lhaidem	1
kainneipi	1
akikhenna	1
tahsale	1
jineijonu	1
kainneipu	1
khina	1
phakeicha	1
baotamna	1
theinajoh	1
aphatapoi	1
ajineilou	1
lungpoa	1
loujo	1
aonga	1
minunnom	1
nehmo	1
chehnai	1
ikihet	1
chehnauve	1
ithem	1
kiminvoho	1
anejiuvin	1
ikhan	1
deh-u	1
lhatnau	1
higet	1
mihatmo	1
ajala	1
chonseu	1
alunggelu	1
taleu	1
nehdange	1
eikhol	1
tohho	1
lekalna	1
kihonnaa	1
thuneimo	1
lelemo	1
kaseiham	1
jeng-bou	1
agel-ham	1
chila	1
thupitah	1
midang-hon	1
kahanei	1
chehjoh	1
kamang-pouve	1
ka-doudal	1
hamham	1
anehjiuva	1
kamangchapoi	1
eikibolna	1
khat-touvin	1
eisekhum	1
gouchinga	1
kamudohsah	1
kathuneina	1
tamcheh	1
noiyate	1
dan-thua	1
itilam	1
kasoji	1
kabolchan	1
lhaitet	1
golsehna	1
lhaicheh	1
khatbouvin	1
na-het	1
guttena	1
ati-bah-u	1
atimhat	1
abol-u	1
eihovang	1
mangtheilou	1
lal-lukhuh	1
chupjia	1
lahlou	1
umkhang	1
ipute	1
meiyale	1
twikhanglenah	1
achungun	1
anadonnun	1
anungsang	1
alhukam	1
eivetsahnau	1
aphunchel	1
nachuguva	1
achukhapoi	1
natha-in	1
nakihuh	1
ngaiteho	1
jamsanun	1
lungching	1
iboh-u	1
ihebaljiu	1
kaseiyem	1
katibouve	1
nahipeh	1
khonle	1
nadonkop	1
ankongle	1
naumkop	1
hatjobeh	1
ihiuvem	1
hol-hen	1
ahetsahpa	1
asele	1
nehdauvin	1
kachamlhat	1
eioimo	1
lunglhaisel	1
oimonaa	1
jongule	1
keichang	1
holnajoh	1
kipalhuh	1
dungsuna	1
dungsunin	1
thugou	1
dettah-a	1
nachinuva	1
kapahchauve	1
khuhpuma	1
taole	1
ngal-hen	1
veltolle	1
numei-joh	1
numeibou	1
gelunlang	1
akihoisaova	1
ngaimong	1
asaole	1
kichoiatna	1
anela	1
chonhoilou	1
kapahcha	1
phatdohna	1
nakikhen	1
thime	1
ahijipoi	1
akhamjin	1
pahchau	1
vingem	1
kapeh-sonu	1
janu	1
janlele	1
balbalin	1
kathisana	1
neigeldohna	1
lomlouvin	1
donhen	1
nenanen	1
vangleu	1
iumjiuve	1
ichantha	1
agilkela	1
kikhopnau	1
sujang	1
apuilena	1
naumjiu	1
itipum	1
ikiphumu	1
idon	1
jahna	1
anaphutoh	1
khutjah-a	1
luchangin	1
kengni	1
akhohpena	1
igelu	1
ijabolun	1
hoilouho	1
ahoijo	1
hoiho	1
akitumkhen	1
kitumkhen	1
akigelto	1
sohkeina	1
achanle	1
amasatah-a	1
chubana	1
thuhil-ho	1
midamsah	1
hilchenna	1
panguvam	1
kihabolun	1
mihemho	1
paole	1
vantil-ho	1
kivogingle	1
kibengto	1
bangbou	1
neiyinglang	1
hettohnale	1
athohjin	1
ahepin	1
ahoithopoi	1
nunset	1
baipoi	1
akipapiji	1
akinemin	1
hatin	1
iseidohjiu	1
akimlou	1
kisubeisoh	1
kapaojin	1
kageljin	1
kapailha	1
akimpoi	1
nungdelun	1
lhagaolam	1
dangkhat	1
khatouna	1
seidohleu	1
tholeng	1
phatchomnaa	1
thil-thi	1
ging-thei	1
akikhellou	1
kulin	1
selangdah-in	1
mihet	1
naleiyuva	1
gohhoma	1
kihem	1
paochu	1
naha	1
tahtengun	1
holun	1
taohen	1
taoleng	1
aumjitan	1
taoving	1
sangting	1
heloulai	1
nathangvahna	1
chengla	1
thuguntah	1
tamjoh	1
nunsetna	1
pilhing	1
seidohho	1
maimai	1
sohkeileu	1
lutle	1
asosal	1
atampena	1
kibanlhah	1
khentoh	1
khatchenga	1
donguhen	1
jengabou	1
kalekhasut	1
guttenin	1
ponpanun	1
natuhdet	1
somleniho	1
valjen	1
aihmutauve	1
eitona	1
phongsap	1
kilhangsam	1
hillhangle	1
kakilangui	1
nathusan	1
gamding	1
umpentah	1
aihmu-ho	1
athoudohtan	1
maman	1
hinsah-a	1
phatdol	1
chujoutah	1
thahat-na	1
nukhahpen	1
thunoiya	1
umsahpa	1
changji	1
hiuvinten	1
settoh-a	1
kanela	1
i-phatchomna	1
neuhitin	1
donu-hite	1
kithita	1
phalouvin	1
nun-phat	1
umham	1
hungjiam	1
kolbu	1
achangbou	1
akithakhat	1
chomcheh	1
manmoa	1
thahattah-a	1
nunungjoh	1
amasajopoi	1
mihingjoh	1
chuinbou	1
vanmite	1
monmangthei	1
alopoi	1
ina-ihmut	1
nunungpena	1
kallouva	1
jona-in	1
najona	1
namidena	1
midena	1
tongjing	1
tokhom	1
nasahpen	1
lekhatoh	1
solnange	1
kachotsoh	1
chamkhat	1
maiyinge	1
palama	1
chaming	1
theinatah	1
akihonge	1
anaveuvin	1
avalena	1
thahleuvin	1
tupettah	1
akipeuvin	1
tonggimho	1
fortunatus	1
achaicus	1
lhinlelna	1
naboh-ui	1
prisca-in	1
kibohto	1
khuttah-a	1
anathema	1
maranatha	1
umteho	1
kalungmonsah	1
kathoh-u	1
thohji	1
hattoh	1
aneijin	1
thohjou	1
kathauvin	1
nataonauva	1
kakisonnau	1
hetnan	1
eihettohsah-u	1
thennale	1
kanachon	1
nasimuve	1
nahetchen	1
chetsau	1
neihetphot	1
kihola	1
masaleng	1
hinhopang	1
chepaiying	1
lungphelen	1
eiphutdoh	1
einua	1
namdet	1
einam	1
jeh-aba	1
hujoa	1
kahibovui	1
nadingdet	1
changtuma	1
lungphamon	1
sahleng	1
kagingchan	1
alungphat	1
atamjoa	1
joleu	1
kichet	1
thungai	1
kiphotnaa	1
nangaidamu	1
ihaiyu	1
kakilhadoh-in	1
kachetan	1
galjona-in	1
eimangun	1
donnan	1
amangui	1
seiphatna	1
bangho	1
nanghotah	1
kalekhau	1
natoh-a	1
songphenga	1
phengajoh	1
kabulhing	1
kabulhinnau	1
lha-chalea	1
eibulhin	1
ahinsahji	1
ki-khena	1
jengbon	1
chatehon	1
vah-pempum	1
avechang	1
havahjo	1
chon-phatna	1
nasajoh	1
kahattah-a	1
atahjo	1
chehtan	1
lulai	1
akiheijousea	1
kivea	1
loupinaa	1
kikhela	1
hihhelui	1
lhahnan	1
ka-kipana	1
lungmit	1
asuhchot	1
keimaho	1
avahdohna	1
neh-chinton	1
kisudong	1
ka-lunglha	1
ahi-vangin	1
dalhah-in	1
eikivolhu-vin	1
suhset-helin	1
kaumpouve	1
kavalena	1
katiuvah	1
kapole	1
aha-pun	1
chehjon	1
kathohjiu	1
hasema	1
kakatjove	1
pon-in	1
kiphelha	1
sahlou	1
keiva	1
penjiu	1
jehjiuva	1
kakisil	1
kapenjiu	1
eigoa	1
kahatup	1
tenu	1
kichatje	1
kajolleu	1
sele	1
kakilang	1
kapehjoh	1
kangolu	1
eisolu	1
kagelui	1
hitalouva	1
thoukit-pa	1
hetapou	1
amanggama	1
eisuchama	1
sunlouva	1
lengpalaiya	1
kathumnau	1
kichamun	1
helouhel-pa	1
kajolu	1
phatchan	1
kasange	1
kahun	1
lahphat	1
kapannau	1
lungjinna	1
ihmulouva	1
jalouna-in	1
hetkham	1
louto	1
minchetah	1
lunghemtah	1
kahaosah	1
kakamu	1
lene	1
lenun	1
kojon	1
pochu	1
akikopna	1
akikhatna	1
belial	1
khomem	1
kilolna	1
kachanute	1
kisuthengu	1
kasuse	1
kalhemlha	1
thisap	1
hingsap	1
kahakat	1
kipana-in	1
kaletset	1
jengjiu	1
kisunemte	1
neingaichat	1
neilhaset	1
kakisihpoi	1
kana-kisih	1
kathanome	1
suhlunghema	1
kisulunghem	1
kisulunghema	1
asoji	1
asojipoi	1
asojin	1
lunglamdola	1
kihatup	1
lungsouna	1
kiphulahna	1
nakhantousah	1
akiphondohna	1
mongtauve	1
monnau	1
kakihapa	1
nakidosah	1
seijouseu	1
nungtah	1
nanalem	1
nakhotou	1
anasacheh	1
athilphal	1
athautoh	1
athauvin	1
ajokalval	1
titus-in	1
abulhitsoh	1
letsetna	1
kihalbolna	1
ahaonasa	1
kapehbou	1
jenggoh-u	1
ajochan	1
kilajia	1
chomdehpoi	1
lungluttena	1
akipachatna	1
kithangsoh	1
chutijeng-goh	1
kalung-gotjenjeu	1
eidem	1
agunchuje	1
kaphottoh	1
khompile	1
sih-a	1
kivetsah-un	1
kahinsutbo	1
kapaopi	1
kapaopinau	1
hunghen	1
kineppitah	1
lhanlhaiya	1
pumpum	1
athejalin	1
peuvinatin	1
haodoh-a	1
bulhinsah	1
naphonu	1
phalu	1
avahchoiyui	1
naumnauva	1
chonnem	1
nunnema	1
satnau	1
suhjalna	1
lungsuhtoa	1
sangtahtah	1
kasuhchim	1
naveuve	1
phetlhahna	1
sahphatna	1
lekhahoa	1
hidange	1
alekhaho	1
agihsan	1
ahatmon	1
taimo	1
kangampouve	1
akiteuvin	1
akitekah	1
eichanu	1
eitepeh	1
nahomui	1
phaloutoh	1
kalavala	1
kilhonsao	1
lhunu	1
kalvaluva	1
tohnasa	1
kagamkol	1
kehlet	1
uminge	1
kangolna	1
themthema	1
themsam	1
tomlah	1
katomlah	1
katuhhol	1
alepthol	1
alheplhah	1
nathennau	1
nachankhah	1
kalhahchom	1
kalhachompoi	1
kaphondoh-u	1
kakisuhnema	1
gihsatna	1
mecedonia	1
eikhahtan	1
jehham	1
holteho	1
akisonnau	1
tobangbang	1
kasuhhai	1
milhemlha	1
avah-a	1
aputji	1
akichainiu	1
lung-thim	1
neingaitota	1
theibeh	1
kakison	1
kipahtah-a	1
nangaithemu	1
ahamhoithoa	1
nangeipheu	1
bengajong	1
hidehjoi	1
eikijep	1
eikivon	1
eikisep	1
sunkhat	1
chanpitea	1
hidehna	1
ahivungin	1
apipenin	1
kangaitona	1
kahatmopi	1
kiselhuhna	1
katompi	1
kikithang-at	1
damaseus	1
aretas	1
kulpanga	1
eikhailhauvin	1
pumaha	1
paochengho	1
agajai	1
kadoinaho	1
kisongponge	1
eingaitom	1
kakitim	1
kilahho	1
eichum	1
eikipen	1
achemangna	1
kataotan	1
kisuchamkimjia	1
kasonjoh	1
suhlema	1
kahatjin	1
nanghan	1
imalim	1
phalel	1
noinungjoa	1
kangailutnau	1
eikingailu	1
ahihi	1
kahinsolte	1
kithenhon	1
ngaitahte	1
phattou	1
muhih	1
khangting	1
kagingmoi	1
kibaotam	1
kiseiset	1
kihoulhih	1
hamhoitho	1
umkhante	1
eisunem	1
aheton	1
ngaluleh	1
hiloutoh	1
kahatmova	1
nachamkimna	1
kataojiuve	1
ngailutle	1
lungsetle	1
eihuhdohna	1
akipetan	1
kahseh-a	1
hiuving	1
hungseiya	1
holnalai	1
kakhanchan	1
kavaiyuva	1
eisepkhen	1
amilungsetna	1
kadoppai	1
jengpoi	1
himasaho	1
kachepoi	1
kiheto	1
kagaume	1
kahungtan	1
melhet	1
eibolsepau	1
tibou	1
ajah-u	1
kagachetou	1
gachetouva	1
kakhe	1
hikhange	1
agoham	1
eisohchan	1
velhiho	1
sopi-lhemho	1
anakikhum	1
akhoh-poi	1
adatpoi	1
eiseipehbe	1
chompouve	1
seipehbe	1
eikinganse	1
lhonna	1
kana-pholon	1
khinin	1
akitum-sahtan	1
lhemnau	1
akaihoi-tan	1
lungkitah	1
kasosalin	1
vangabou	1
ikisim	1
ikiha	1
ilhah	1
kaphetsa	1
asukhela	1
photchensah	1
kahisahpoi	1
galati	1
namit-mu	1
maicha	1
konham	1
mohjen	1
hitichu	1
jenseh	1
jiha	1
chitin-le	1
masangpeh-a	1
anahetsahsa	1
mitahsan	1
danthubua	1
nitjom	1
jinglou	1
achangpoi	1
akichene	1
athuhoa	1
lhatdoh-u	1
kikhaisang	1
alhuna	1
aphudetsa	1
lile	1
kibelap	1
umdohna	1
douvaham	1
hiteiya	1
akhachah	1
einakikoiyuva	1
kikhakhuma	1
eikaihoiyuva	1
ihitapouve	1
akivonu	1
sohlou	1
sohtoh	1
a-inngah	1
ichapan	1
ina-umu	1
alhintah-in	1
lamthu	1
ahinsoltan	1
katohgimna	1
katijan	1
kaumtah	1
ahilouvin	1
katahsaphe	1
ahijoboume	1
nakisahnau	1
hitheile	1
sanu	1
nakaldohuva	1
nagalu	1
tompantah	1
khumden	1
chombeh-a	1
kadatmoi	1
tekah-a	1
nomteho	1
hilounua	1
pengabou	1
numeiteni	1
khatjohnu	1
ipiu	1
chasoh	1
neijonu	1
achapatoh	1
chatejoh	1
eilhatdoh-u	1
namkoljona	1
naphatchomsah	1
laho	1
kisepkhen	1
aphatsahna	1
phachoma	1
nalhaiyu	1
aphaname	1
nasumovah	1
apomsah	1
nei-pouvinate	1
nasulonguva	1
kitana	1
bolset-na	1
kipallhuhna	1
sulonga	1
kitanbongleu	1
naongthol	1
agomkomin	1
kiketto	1
saosaole	1
kivalto	1
saosao	1
kimitthip	1
kilangkhin	1
kibung-khen	1
eltol	1
thoh-hat	1
hitobangho	1
lunghansah-in	1
kithang-set	1
lungnemtah-in	1
lhakhanate	1
chankhom	1
pihen	1
nelpeh	1
kemmang	1
ilhahdah	1
ahideh-in	1
haboldeh	1
khoutah-in	1
kahinsune	1
mongho	1
anitdeh	1
nagotjiu	1
heling	1
thahbou	1
kalvang	1
eisulunggimta	1
vangbohna	1
tintangin	1
vanhoah	1
eichanui	1
einalhendoh	1
alamcha	1
einagot	1
alungtohpa	1
analhut	1
ihao	1
isuhkhelna	1
eivuhdimu	1
khomsohna	1
kingaiya	1
subukimpa	1
eigotsau	1
igoulo	1
thukilah	1
eikounau	1
ahaoje	1
nalungmit	1
vaipipu	1
vainei	1
nahinsah-u	1
anachonlea	1
suhkima	1
inachonu	1
lentah-a	1
einahinsah-u	1
eihepiu	1
eikaithouvu	1
vanmunhoa	1
eitousah-u	1
thilpehjoh	1
ichonphatna	1
mipoho	1
kihephalou	1
beile	1
anaiya	1
daltanna	1
aphetlhah-a	1
asuhcham	1
akichamsahna	1
anaiho	1
iloiniuva	1
maljinle	1
chenkhompi	1
songset	1
kisakhom	1
hidoh-a	1
athugil	1
eikihetsah	1
simleu	1
kahetje	1
khompiho	1
anakihetsah	1
vanmunho	1
